brand_final,size_oz_rounded,STORE,n_weeks,mean_q,mean_p,p_min,p_max,unit_price_std,mean_cost,mean_promo,mean_log_comp_price,revenue_total,unit_price_cv,baseline_q,baseline_rev,baseline_margin,baseline_profit,opt_price,opt_promo,opt_q,opt_rev,opt_profit,opt_hits_upper,opt_hits_lower,profit_lift_abs,profit_lift_pct,q_lift_ratio
General Mills,17.0,51,308,8.4253,4.1156,3.5121,4.69,0.2435,3.5206,0.0032,1.057,10502.9999,0.0592,8.4253,34.6756,0.595,5.0133,5.3935,1,8.0818,43.5892,15.1363,True,False,10.123,201.9215,0.9592
General Mills,17.0,52,338,10.568,4.2153,3.6986,4.88,0.2011,3.5114,0.003,1.1131,14993.76,0.0477,10.568,44.5474,0.7039,7.4387,5.612,1,9.8656,55.3656,20.7236,True,False,13.2849,178.5914,0.9335
General Mills,17.0,54,337,8.5935,4.1515,3.504,4.69,0.274,3.5397,0.003,1.0736,11888.46,0.066,8.5935,35.6755,0.6118,5.2572,5.3935,1,8.3684,45.135,15.5134,True,False,10.2562,195.0876,0.9738
General Mills,17.0,64,237,7.9114,4.182,3.52,4.69,0.252,3.6244,0.0084,1.0365,7746.6,0.0603,7.9114,33.0853,0.5576,4.4114,5.3935,1,7.7841,41.9836,13.771,True,False,9.3596,212.1677,0.9839
General Mills,17.0,67,310,8.0742,4.1328,3.4152,4.69,0.2596,3.5239,0.0032,1.0619,10201.14,0.0628,8.0742,33.3694,0.609,4.9168,5.3935,1,7.8011,42.0751,14.585,True,False,9.6681,196.6322,0.9662
General Mills,17.0,71,349,10.596,4.2235,3.4177,4.89,0.2946,3.5377,0.0057,1.0616,15581.7799,0.0697,10.596,44.7524,0.6859,7.2673,5.6235,1,9.8783,55.5509,20.6046,True,False,13.3372,183.523,0.9323
General Mills,17.0,73,351,18.5157,4.1129,3.45,4.69,0.226,3.5462,0.0057,1.0326,26447.6899,0.0549,18.5157,76.1522,0.5667,10.4927,5.3935,1,17.7214,95.5802,32.7374,True,False,22.2447,212.0018,0.9571
General Mills,17.0,74,350,11.6771,4.1427,3.4022,4.69,0.2728,3.5309,0.0029,1.0472,16708.17,0.0658,11.6771,48.3749,0.6118,7.1437,5.3935,1,11.3304,61.1108,21.1037,True,False,13.96,195.4159,0.9703
General Mills,17.0,76,351,13.5043,4.1404,3.438,4.69,0.2496,3.5459,0.0057,1.04,19470.68,0.0603,13.5043,55.9132,0.5945,8.0279,5.3935,1,13.0749,70.5196,24.1567,True,False,16.1288,200.9108,0.9682
General Mills,17.0,81,346,11.5694,4.1879,3.47,4.89,0.3565,3.5307,0.0058,1.0804,16467.93,0.0851,11.5694,48.4516,0.6573,7.6041,5.6235,1,10.629,59.772,22.2447,True,False,14.6406,192.5357,0.9187
General Mills,17.0,86,347,12.1902,4.1888,3.4919,4.89,0.3479,3.5247,0.0029,1.0559,17353.64,0.083,12.1902,51.0623,0.6641,8.096,5.6235,1,11.2173,63.0803,23.5432,True,False,15.4473,190.8018,0.9202
General Mills,17.0,88,339,9.3038,4.1342,3.35,4.69,0.255,3.5427,0.0029,1.058,12940.97,0.0617,9.3038,38.4641,0.5915,5.5031,5.3935,1,8.9953,48.5163,16.6483,True,False,11.1452,202.5233,0.9668
General Mills,17.0,89,334,11.1617,4.1931,3.3669,4.89,0.3074,3.5539,0.006,1.0237,15382.44,0.0733,11.1617,46.8016,0.6392,7.1343,5.6235,1,10.2753,57.7829,21.2659,True,False,14.1316,198.0781,0.9206
General Mills,17.0,91,318,8.3019,4.1384,3.43,4.77,0.2972,3.5344,0.0031,1.0378,10787.54,0.0718,8.3019,34.3565,0.604,5.0141,5.4855,1,7.8084,42.8332,15.2348,True,False,10.2207,203.8388,0.9406
General Mills,17.0,92,301,10.0797,4.1667,3.4233,4.69,0.2711,3.577,0.0033,1.0544,12420.1001,0.0651,10.0797,41.9994,0.5897,5.944,5.3935,1,9.8767,53.2698,17.9408,True,False,11.9967,201.8289,0.9799
General Mills,17.0,94,345,13.3304,4.1216,3.4087,4.69,0.2442,3.5361,0.0029,1.0768,18743.18,0.0592,13.3304,54.9434,0.5856,7.8058,5.3935,1,12.8211,69.1504,23.814,True,False,16.0082,205.0811,0.9618
General Mills,17.0,98,348,15.5115,4.1295,3.4356,4.69,0.2355,3.5499,0.0057,1.0462,22102.17,0.057,15.5115,64.0548,0.5796,8.9908,5.3935,1,14.9498,80.6315,27.5616,True,False,18.5708,206.5528,0.9638
General Mills,17.0,100,349,17.9398,4.2464,3.5359,4.88,0.1882,3.5469,0.0086,1.0753,26417.29,0.0443,17.9398,76.1792,0.6995,12.5488,5.612,1,16.9205,94.9578,34.9429,True,False,22.3941,178.4566,0.9432
General Mills,17.0,101,352,13.6619,4.1134,3.4866,4.69,0.2576,3.5352,0.0057,1.0581,19577.0,0.0626,13.6619,56.1967,0.5782,7.8991,5.3935,1,13.0788,70.5408,24.3045,True,False,16.4053,207.6855,0.9573
General Mills,17.0,102,347,26.2363,4.1432,3.4152,4.69,0.2442,3.5449,0.0086,1.0496,37091.3101,0.0589,26.2363,108.701,0.5983,15.6969,5.3935,1,25.3993,136.991,46.954,True,False,31.2571,199.1291,0.9681
General Mills,17.0,103,343,16.7697,4.1633,3.3683,4.77,0.2967,3.5546,0.0058,1.0555,23483.0702,0.0713,16.7697,69.8171,0.6087,10.2083,5.4855,1,15.9189,87.3232,30.7385,True,False,20.5302,201.113,0.9493
General Mills,17.0,104,341,13.1056,4.172,3.4549,5.02,0.377,3.5439,0.0029,1.0894,18255.14,0.0904,13.1056,54.6765,0.6281,8.2315,5.773,1,11.4452,66.0731,25.5123,True,False,17.2808,209.9353,0.8733
General Mills,17.0,105,333,16.4294,4.1647,3.3676,4.69,0.2434,3.574,0.006,1.0577,22414.6601,0.0584,16.4294,68.4229,0.5906,9.7034,5.3935,1,16.0662,86.6532,29.2318,True,False,19.5284,201.2544,0.9779
General Mills,17.0,106,317,9.4953,4.1585,3.3883,4.79,0.3418,3.5506,0.0032,1.0595,12210.54,0.0822,9.4953,39.4863,0.6079,5.772,5.5085,1,8.9412,49.2523,17.5055,True,False,11.7335,203.2819,0.9416
General Mills,17.0,107,344,10.6831,4.1543,3.438,4.92,0.3115,3.5255,0.0029,1.0814,15073.25,0.075,10.6831,44.3813,0.6289,6.7184,5.658,1,9.5892,54.2556,20.4494,True,False,13.731,204.38,0.8976
General Mills,17.0,110,342,13.8567,4.1178,3.3976,4.69,0.2561,3.5375,0.0029,1.0593,19249.6,0.0622,13.8567,57.0587,0.5803,8.0405,5.3935,1,13.3054,71.7627,24.6948,True,False,16.6543,207.1307,0.9602
General Mills,17.0,112,354,19.2034,4.102,3.4426,4.69,0.2459,3.5317,0.0056,1.0974,27554.83,0.0599,19.2034,78.7715,0.5702,10.9505,5.3935,1,18.2959,98.6791,34.063,True,False,23.1125,211.0633,0.9527
General Mills,17.0,113,344,10.1744,4.1403,3.482,4.77,0.2915,3.5244,0.0029,1.0671,14315.11,0.0704,10.1744,42.125,0.6159,6.2665,5.4855,1,9.5782,52.541,18.784,True,False,12.5175,199.751,0.9414
General Mills,17.0,114,351,18.2479,4.163,3.4028,4.69,0.2415,3.5513,0.0085,1.054,26287.8499,0.058,18.2479,75.9658,0.6117,11.1617,5.3935,1,17.8129,96.0736,32.8144,True,False,21.6527,193.9918,0.9762
General Mills,17.0,115,350,15.72,4.1676,3.5005,4.89,0.3161,3.5327,0.0057,1.0995,22640.5899,0.0759,15.72,65.5145,0.6349,9.9812,5.6235,1,14.3217,80.5382,29.9445,True,False,19.9633,200.0093,0.9111
General Mills,17.0,116,331,8.7764,4.1427,3.35,4.69,0.2472,3.5606,0.0,1.0647,11906.49,0.0597,8.7764,36.3584,0.5821,5.109,5.3935,1,8.5263,45.9869,15.6279,True,False,10.5189,205.8909,0.9715
General Mills,17.0,117,299,10.5418,4.1667,3.4332,4.69,0.2716,3.5772,0.0033,1.0733,12979.4001,0.0652,10.5418,43.9245,0.5895,6.2145,5.3935,1,10.3292,55.7108,18.7611,True,False,12.5466,201.8912,0.9798
General Mills,17.0,126,348,18.6954,4.152,3.5093,4.9,0.2952,3.5344,0.0029,1.091,26915.3199,0.0711,18.6954,77.6238,0.6176,11.5467,5.635,1,16.8836,95.1389,35.4655,True,False,23.9189,207.1494,0.9031
General Mills,17.0,129,326,15.3405,4.177,3.3801,4.87,0.2777,3.5466,0.0061,1.1066,20622.2199,0.0665,15.3405,64.0774,0.6304,9.6701,5.6005,1,14.1277,79.1224,29.0163,True,False,19.3462,200.0622,0.9209
General Mills,17.0,131,350,14.84,4.1018,3.465,4.69,0.2445,3.5311,0.0086,1.0725,21126.59,0.0596,14.84,60.8712,0.5708,8.4701,5.3935,1,14.1204,76.1581,26.2982,True,False,17.8281,210.4825,0.9515
General Mills,17.0,132,354,21.291,4.1136,3.4927,4.69,0.2409,3.5387,0.0056,1.0611,30855.7001,0.0586,21.291,87.5833,0.575,12.2419,5.3935,1,20.3848,109.9452,37.8105,True,False,25.5686,208.8608,0.9574
General Mills,17.0,134,285,11.4667,4.218,3.4224,4.77,0.3144,3.5836,0.0105,1.0952,13508.0201,0.0745,11.4667,48.3663,0.6344,7.2744,5.4855,1,11.1109,60.9488,21.1318,True,False,13.8574,190.4957,0.969
General Mills,18.0,2,355,53.6592,3.7835,2.024,4.707,0.3321,3.0781,0.138,1.1031,70332.0199,0.0878,53.6592,203.0202,0.7054,37.8533,5.413,1,41.7577,226.0349,97.5016,True,False,59.6484,157.5778,0.7782
General Mills,18.0,5,318,100.6698,3.6747,1.9851,4.5605,0.3515,3.1084,0.1447,1.093,114617.6505,0.0957,100.6698,369.9309,0.5662,57.004,5.2446,1,78.4489,411.4304,167.576,True,False,110.5721,193.9726,0.7793
General Mills,18.0,8,357,87.4342,3.6923,1.9104,4.72,0.4154,3.0822,0.1373,1.0543,110393.1802,0.1125,87.4342,322.8327,0.6101,53.3412,5.428,1,64.9429,352.5102,152.3417,True,False,99.0005,185.5984,0.7428
General Mills,18.0,9,355,58.338,3.7211,1.9232,4.715,0.3742,3.1205,0.1296,1.07,74373.5202,0.1006,58.338,217.0819,0.6006,35.0385,5.4223,1,44.1421,239.3493,101.6043,True,False,66.5658,189.9791,0.7567
General Mills,18.0,18,352,83.0966,3.6861,2.0607,4.69,0.3274,3.1502,0.125,1.044,104375.8503,0.0888,83.0966,306.3027,0.5359,44.5339,5.3935,1,62.5505,337.3662,140.3211,True,False,95.7872,215.0884,0.7527
General Mills,18.0,28,357,52.5518,3.6521,2.0628,4.5486,0.3308,3.104,0.1345,1.0609,66964.3801,0.0906,52.5518,191.9269,0.5481,28.8039,5.2309,1,40.8793,213.8362,86.9452,True,False,58.1412,201.8519,0.7779
General Mills,18.0,44,354,110.0621,3.6792,2.0032,4.3934,0.3287,3.1079,0.1271,1.0923,140462.7204,0.0893,110.0621,404.9461,0.5714,62.8887,5.0524,1,92.3667,466.6722,179.6098,True,False,116.7211,185.5995,0.8392
General Mills,18.0,45,273,47.1355,3.6875,2.5705,4.54,0.3353,3.1641,0.1355,1.0484,46433.33,0.0909,47.1355,173.8116,0.5234,24.671,5.221,1,37.3864,195.1942,76.9008,True,False,52.2298,211.7049,0.7932
General Mills,18.0,47,353,54.7337,3.6956,2.0528,4.53,0.332,3.1459,0.1246,1.0569,69519.8603,0.0898,54.7337,202.2725,0.5497,30.0862,5.2095,1,43.9477,228.9456,90.6909,True,False,60.6047,201.4372,0.8029
General Mills,18.0,49,268,37.5709,3.6862,1.9575,4.8357,0.4059,3.0834,0.1343,1.0623,35747.09,0.1101,37.5709,138.4956,0.6028,22.6488,5.5611,1,26.7204,148.594,66.2038,True,False,43.5551,192.3066,0.7112
General Mills,18.0,50,206,37.0874,3.6657,2.9005,5.05,0.3861,3.1337,0.1359,1.0264,26955.21,0.1053,37.0874,135.9501,0.532,19.7301,5.8075,1,24.2209,140.6629,64.7623,True,False,45.0322,228.2412,0.6531
General Mills,18.0,51,347,55.2795,3.659,2.2632,4.4733,0.3236,3.1,0.121,1.0602,67919.38,0.0885,55.2795,202.2678,0.559,30.9017,5.1443,1,44.6578,229.7344,91.2957,True,False,60.394,195.4394,0.8079
General Mills,18.0,56,358,54.0587,3.6599,2.1566,4.5817,0.3228,3.1183,0.1089,1.0629,69396.9003,0.0882,54.0587,197.847,0.5415,29.275,5.2689,1,42.137,222.0163,90.6198,True,False,61.3448,209.5465,0.7795
General Mills,18.0,67,343,51.7609,3.6961,1.8785,4.5062,0.3372,3.1209,0.1312,1.0648,63629.4301,0.0912,51.7609,191.3121,0.5751,29.7688,5.1821,1,41.8331,216.7851,86.2262,True,False,56.4575,189.6531,0.8082
General Mills,18.0,71,357,71.6303,3.7485,1.9252,4.7038,0.3585,3.1081,0.1345,1.0591,92788.78,0.0956,71.6303,268.5049,0.6403,45.8684,5.4094,1,55.0016,297.5249,126.5727,True,False,80.7043,175.9475,0.7679
General Mills,18.0,73,359,79.7799,3.6589,1.9768,4.5468,0.3099,3.1327,0.1281,1.0332,101504.2803,0.0847,79.7799,291.9068,0.5262,41.9821,5.2288,1,62.4705,326.6441,130.9442,True,False,88.962,211.9046,0.783
General Mills,18.0,74,357,75.2353,3.7061,1.9971,4.4691,0.3333,3.1416,0.1261,1.0472,96829.2601,0.0899,75.2353,278.8274,0.5644,42.4647,5.1395,1,62.1051,319.1865,124.0741,True,False,81.6094,192.1819,0.8255
General Mills,18.0,76,360,56.4889,3.7462,2.0557,4.6688,0.3582,3.1854,0.1417,1.0399,73821.8405,0.0956,56.4889,211.6195,0.5608,31.6803,5.3691,1,43.7581,234.9417,95.5552,True,False,63.8749,201.6235,0.7746
General Mills,18.0,81,355,82.1211,3.7381,2.0243,4.8318,0.393,3.1254,0.138,1.0808,105356.8008,0.1051,82.1211,306.9729,0.6126,50.3077,5.5566,1,59.8185,332.3869,145.4274,True,False,95.1197,189.0757,0.7284
General Mills,18.0,86,358,81.6536,3.7273,1.9993,4.85,0.4082,3.099,0.1397,1.057,97459.4407,0.1095,81.6536,304.3485,0.6283,51.3064,5.5775,1,58.7592,327.7295,145.6365,True,False,94.3301,183.8564,0.7196
General Mills,18.0,88,357,50.619,3.6649,2.0022,4.5221,0.3211,3.113,0.1345,1.0592,64129.0101,0.0876,50.619,185.5113,0.5518,27.9341,5.2005,1,40.0144,208.0934,83.5285,True,False,55.5944,199.0201,0.7905
General Mills,18.0,90,356,36.4775,3.785,1.9097,4.5918,0.403,3.1099,0.1348,1.0517,47301.2602,0.1065,36.4775,138.0661,0.6751,24.6242,5.2806,1,29.688,156.7701,64.4431,True,False,39.8189,161.7066,0.8139
General Mills,18.0,91,357,56.4846,3.6539,1.9796,4.5841,0.3648,3.0828,0.1289,1.0441,70783.1702,0.0998,56.4846,206.3907,0.5711,32.2606,5.2717,1,43.4929,229.2831,95.2037,True,False,62.943,195.1079,0.77
General Mills,18.0,92,323,44.7337,3.645,1.9658,4.4959,0.3815,3.0764,0.1331,1.0547,50407.8601,0.1047,44.7337,163.0526,0.5685,25.4331,5.1703,1,35.4054,183.0551,74.1336,True,False,48.7005,191.4845,0.7915
General Mills,18.0,94,352,71.2841,3.6498,2.0393,4.345,0.3123,3.1088,0.1307,1.0768,88474.6301,0.0856,71.2841,260.1692,0.541,38.5625,4.9968,1,60.0451,300.0304,113.3633,True,False,74.8008,193.9726,0.8423
General Mills,18.0,98,355,71.9662,3.6791,2.1117,4.4491,0.3028,3.1395,0.1127,1.0458,91675.3706,0.0823,71.9662,264.7709,0.5396,38.8322,5.1165,1,59.4565,304.2063,117.542,True,False,78.7098,202.6924,0.8262
General Mills,18.0,101,361,82.8116,3.6503,2.1981,4.5071,0.3215,3.1049,0.1163,1.0587,106526.9905,0.0881,82.8116,302.2883,0.5455,45.1705,5.1832,1,65.8963,341.5548,136.9565,True,False,91.786,203.1993,0.7957
General Mills,18.0,104,352,80.0909,3.6441,1.9553,4.5092,0.3949,3.0679,0.1392,1.0894,98671.5703,0.1084,80.0909,291.8554,0.5762,46.1451,5.1856,1,62.8747,326.0456,133.1527,True,False,87.0075,188.5519,0.785
General Mills,18.0,105,357,60.8431,3.7023,2.4256,4.4919,0.3204,3.1602,0.1148,1.0537,77758.8003,0.0866,60.8431,225.2592,0.5421,32.9831,5.1657,1,49.9349,257.9499,100.146,True,False,67.1629,203.6285,0.8207
General Mills,18.0,107,353,92.5184,3.7239,2.1658,4.4988,0.351,3.1253,0.1445,1.0817,118586.3505,0.0943,92.5184,344.5316,0.5987,55.3876,5.1736,1,75.5371,390.7962,154.723,True,False,99.3354,179.346,0.8165
General Mills,18.0,111,361,49.241,3.786,1.9311,4.8033,0.3636,3.0719,0.144,1.0558,64953.3101,0.096,49.241,186.4246,0.7141,35.1619,5.5238,1,36.9474,204.0913,90.5931,True,False,55.4312,157.6457,0.7503
General Mills,18.0,113,356,75.7163,3.7131,2.058,4.5468,0.3374,3.1334,0.1264,1.0684,97194.8705,0.0909,75.7163,281.143,0.5797,43.896,5.2288,1,60.8592,318.2188,127.5245,True,False,83.6286,190.5153,0.8038
General Mills,18.0,114,357,60.4734,3.6646,1.9894,4.4733,0.339,3.1075,0.1317,1.0534,76024.8601,0.0925,60.4734,221.6113,0.5571,33.6895,5.1443,1,48.7616,250.846,99.3187,True,False,65.6292,194.8062,0.8063
General Mills,18.0,115,357,92.2941,3.6607,2.0826,4.5714,0.3644,3.0833,0.1148,1.1004,116795.3301,0.0996,92.2941,337.8626,0.5774,53.2913,5.2571,1,72.0662,378.862,156.6599,True,False,103.3685,193.9687,0.7808
General Mills,18.0,117,308,57.2597,3.6535,1.9638,4.3706,0.3388,3.097,0.1429,1.0735,62602.6102,0.0927,57.2597,209.1956,0.5564,31.862,5.0262,1,47.5797,239.1472,91.7926,True,False,59.9306,188.0942,0.8309
General Mills,18.0,119,356,61.8652,3.6327,2.1774,4.53,0.3056,3.1193,0.1236,1.0755,78139.4002,0.0841,61.8652,224.7364,0.5134,31.7599,5.2095,1,48.244,251.3272,100.8393,True,False,69.0794,217.5049,0.7798
General Mills,18.0,121,358,95.324,3.6527,2.3223,4.5278,0.3179,3.1103,0.1201,1.0872,122695.1004,0.087,95.324,348.1889,0.5424,51.7,5.2069,1,75.2202,391.6676,157.708,True,False,106.008,205.0445,0.7891
General Mills,18.0,124,348,74.069,3.7704,2.0665,4.7218,0.3175,3.0973,0.1351,1.0933,93977.13,0.0842,74.069,279.2692,0.6731,49.8535,5.4301,1,57.0576,309.8266,133.1005,True,False,83.247,166.9834,0.7703
General Mills,18.0,126,354,121.452,3.6565,1.9652,4.5213,0.338,3.0813,0.0621,1.0914,154041.7707,0.0924,121.452,444.091,0.5752,69.8643,5.1995,1,98.6589,512.9814,208.9864,True,False,139.1221,199.1319,0.8123
General Mills,18.0,129,335,93.7463,3.6798,2.1445,4.3985,0.3333,3.1025,0.1104,1.1068,112870.3503,0.0906,93.7463,344.9673,0.5773,54.1224,5.0582,1,79.0982,400.097,154.6972,True,False,100.5748,185.8285,0.8437
General Mills,18.0,130,321,57.0436,3.7851,1.9676,4.6708,0.3639,3.0668,0.1402,1.0809,66520.5499,0.0961,57.0436,215.9161,0.7183,40.9768,5.3715,1,44.9777,241.5956,103.6597,True,False,62.683,152.972,0.7885
General Mills,18.0,131,355,90.5577,3.6934,2.1141,4.4923,0.328,3.145,0.1324,1.0724,115759.3107,0.0888,90.5577,334.4657,0.5484,49.6596,5.1661,1,73.4523,379.4618,148.4526,True,False,98.793,198.9406,0.8111
General Mills,18.0,132,359,93.4234,3.6409,2.0649,4.5757,0.3133,3.0997,0.117,1.0613,119417.6204,0.0861,93.4234,340.1423,0.5412,50.5563,5.2621,1,72.083,379.3061,155.8691,True,False,105.3128,208.3081,0.7716
General Mills,18.0,134,296,57.9257,3.7316,1.996,4.4835,0.3729,3.1396,0.098,1.0966,61531.3903,0.0999,57.9257,216.1581,0.5921,34.2966,5.1561,1,48.6989,251.0953,98.202,True,False,63.9053,186.3314,0.8407
General Mills,18.25,5,124,17.4677,3.1213,2.92,3.62,0.1549,2.7181,0.0161,1.0413,6700.84,0.0496,17.4677,54.5219,0.4032,7.0424,4.163,1,16.1649,67.2943,23.3562,True,False,16.3138,231.6519,0.9254
General Mills,18.25,8,140,15.05,3.0919,2.83,3.49,0.1692,2.6694,0.0143,0.9908,6432.6099,0.0547,15.05,46.5324,0.4225,6.3585,4.0135,1,14.6064,58.623,19.633,True,False,13.2745,208.7697,0.9705
General Mills,18.25,9,115,13.0087,3.1142,2.83,3.49,0.1682,2.7234,0.0087,1.0114,4549.3799,0.054,13.0087,40.5113,0.3908,5.0833,4.0135,1,12.8137,51.4277,16.5308,True,False,11.4475,225.1995,0.985
General Mills,18.25,18,118,18.2966,3.0945,2.83,3.49,0.1519,2.7252,0.0169,0.988,6514.0099,0.0491,18.2966,56.6187,0.3693,6.7564,4.0135,1,17.7633,71.293,22.8841,True,False,16.1277,238.7029,0.9709
General Mills,18.25,28,139,9.9712,3.1009,2.92,3.49,0.1342,2.6731,0.0216,1.0009,4253.18,0.0433,9.9712,30.9194,0.4277,4.265,4.0135,1,9.6958,38.9143,12.996,True,False,8.731,204.7132,0.9724
General Mills,18.25,44,136,21.4191,3.1063,2.92,3.49,0.1344,2.6813,0.0,1.0166,9002.61,0.0433,21.4191,66.5347,0.4251,9.1046,4.0135,1,21.0844,84.6221,28.0895,True,False,18.9849,208.5211,0.9844
General Mills,18.25,47,134,10.2836,3.0922,2.92,3.49,0.1334,2.6856,0.0149,1.0037,4206.62,0.0431,10.2836,31.7993,0.4066,4.1813,4.0135,1,9.9799,40.0543,13.252,True,False,9.0706,216.9311,0.9705
General Mills,18.25,48,137,10.9854,3.0895,2.92,3.49,0.1286,2.6682,0.0219,1.0155,4602.66,0.0416,10.9854,33.9393,0.4213,4.6279,4.0135,1,10.613,42.5952,14.2775,True,False,9.6496,208.5108,0.9661
General Mills,18.25,49,96,8.0312,3.1374,2.92,3.49,0.1565,2.6723,0.0312,1.0071,2400.38,0.0499,8.0312,25.1972,0.4651,3.7351,4.0135,1,7.9363,31.8522,10.6439,True,False,6.9088,184.9723,0.9882
General Mills,18.25,50,117,9.3504,3.1061,2.83,3.49,0.1578,2.7228,0.0085,1.0028,3347.86,0.0508,9.3504,29.0431,0.3833,3.5842,4.0135,1,9.1695,36.8017,11.8355,True,False,8.2513,230.2159,0.9806
General Mills,18.25,51,103,12.9029,3.1224,2.92,3.49,0.1524,2.715,0.0097,1.0061,4062.0,0.0488,12.9029,40.2884,0.4074,5.2564,4.0135,1,12.7622,51.2212,16.5712,True,False,11.3148,215.2561,0.9891
General Mills,18.25,54,141,10.6454,3.1027,2.92,3.49,0.135,2.6845,0.0071,1.0181,4627.42,0.0435,10.6454,33.0294,0.4182,4.4515,4.0135,1,10.4263,41.8458,13.8562,True,False,9.4047,211.2678,0.9794
General Mills,18.25,56,136,9.5956,3.0975,2.92,3.49,0.1318,2.6915,0.0074,1.0079,3993.35,0.0426,9.5956,29.7223,0.406,3.8955,4.0135,1,9.3699,37.6059,12.3866,True,False,8.4912,217.9761,0.9765
General Mills,18.25,64,127,8.0709,3.0956,2.83,3.49,0.1527,2.694,0.0079,0.9981,3145.38,0.0493,8.0709,24.9841,0.4016,3.2414,4.0135,1,7.8709,31.5897,10.3858,True,False,7.1444,220.4142,0.9752
General Mills,18.25,67,132,11.25,3.0886,2.83,3.49,0.1631,2.7061,0.0076,1.0065,4548.0099,0.0528,11.25,34.7472,0.3825,4.3035,4.0135,1,10.9301,43.8678,14.29,True,False,9.9864,232.0522,0.9716
General Mills,18.25,74,139,13.1511,3.103,2.92,3.49,0.1276,2.6743,0.0144,0.9843,5641.96,0.0411,13.1511,40.8081,0.4287,5.6385,4.0135,1,12.8427,51.544,17.1992,True,False,11.5607,205.0332,0.9765
General Mills,18.25,75,73,8.0548,3.2378,2.98,3.62,0.1802,2.6062,0.0274,1.0048,1889.91,0.0557,8.0548,26.0799,0.6316,5.0876,4.163,1,7.9031,32.9007,12.3037,True,False,7.2161,141.8371,0.9812
General Mills,18.25,76,115,9.6957,3.1014,2.83,3.49,0.1361,2.7016,0.0087,0.9873,3407.45,0.0439,9.6957,30.07,0.3998,3.8766,4.0135,1,9.4827,38.0588,12.4407,True,False,8.5641,220.9167,0.978
General Mills,18.25,81,138,19.5145,3.1111,2.92,3.49,0.142,2.6699,0.0145,1.0087,8263.82,0.0456,19.5145,60.7113,0.4412,8.6092,4.0135,1,19.1416,76.8249,25.7184,True,False,17.1092,198.7306,0.9809
General Mills,18.25,84,141,12.3475,3.0928,2.92,3.49,0.1304,2.6812,0.0213,1.0048,5308.31,0.0422,12.3475,38.1889,0.4116,5.0821,4.0135,1,11.9544,47.9791,15.9264,True,False,10.8442,213.3789,0.9682
General Mills,18.25,86,127,8.1732,3.0979,2.83,3.49,0.1557,2.6978,0.0157,1.0013,3180.06,0.0502,8.1732,25.3196,0.4001,3.2699,4.0135,1,7.9541,31.9236,10.4652,True,False,7.1953,220.0437,0.9732
General Mills,18.25,88,125,10.032,3.1014,2.92,3.49,0.1371,2.7001,0.016,1.0021,3819.13,0.0442,10.032,31.1128,0.4013,4.0257,4.0135,1,9.7809,39.2558,12.8465,True,False,8.8208,219.1126,0.975
General Mills,18.25,89,128,7.5938,3.1019,2.92,3.49,0.1317,2.6853,0.0156,0.9684,2995.55,0.0425,7.5938,23.5549,0.4166,3.1633,4.0135,1,7.407,29.728,9.8379,True,False,6.6746,211.0041,0.9754
General Mills,18.25,90,93,6.2473,3.186,2.92,3.59,0.2218,2.7177,0.0215,0.9973,1814.14,0.0696,6.2473,19.9041,0.4683,2.9257,4.1285,1,6.0628,25.0304,8.5534,True,False,5.6277,192.3533,0.9705
General Mills,18.25,91,137,11.0584,3.1137,2.92,3.49,0.1438,2.68,0.0146,0.982,4652.22,0.0462,11.0584,34.4328,0.4337,4.7964,4.0135,1,10.8625,43.5966,14.4852,True,False,9.6889,202.0032,0.9823
General Mills,18.25,92,126,10.2778,3.1087,2.92,3.49,0.136,2.7051,0.0079,0.9953,3968.55,0.0437,10.2778,31.95,0.4035,4.1475,4.0135,1,10.096,40.5202,13.2095,True,False,9.062,218.4916,0.9823
General Mills,18.25,94,132,14.2955,3.0886,2.83,3.49,0.1679,2.7071,0.0152,1.0248,5741.4499,0.0544,14.2955,44.1524,0.3815,5.4537,4.0135,1,13.8435,55.5608,18.0857,True,False,12.6319,231.6201,0.9684
General Mills,18.25,100,115,7.0348,3.232,3.01,3.49,0.133,2.7266,0.0087,1.0282,2602.73,0.0411,7.0348,22.7364,0.5054,3.5556,4.0135,1,7.3885,29.6536,9.5085,True,False,5.9529,167.4217,1.0503
General Mills,18.25,101,125,18.912,3.1025,2.92,3.49,0.1372,2.7174,0.0,1.0093,7229.6,0.0442,18.912,58.6741,0.385,7.2818,4.0135,1,18.5767,74.5574,24.0763,True,False,16.7946,230.639,0.9823
General Mills,18.25,102,127,16.8898,3.0946,2.83,3.49,0.1627,2.7169,0.0079,0.9963,6576.9899,0.0526,16.8898,52.2665,0.3777,6.3786,4.0135,1,16.4618,66.0695,21.3443,True,False,14.9657,234.624,0.9747
General Mills,18.25,103,123,12.0976,3.1074,2.83,3.49,0.1773,2.7209,0.0081,1.0155,4489.3099,0.0571,12.0976,37.5919,0.3865,4.6755,4.0135,1,11.8743,47.6576,15.3486,True,False,10.6731,228.2742,0.9815
General Mills,18.25,107,110,18.5545,3.1318,2.92,3.62,0.1542,2.7245,0.0091,1.0214,6319.93,0.0492,18.5545,58.1095,0.4073,7.5568,4.163,1,17.3227,72.1146,24.9181,True,False,17.3612,229.7417,0.9336
